TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,TAS19,ER30000,ER30001,ER30002,ER31988,ER31989,ER32000,ER32022,ER32034,ER32036,ER32049,V17701,V17703,V17798,ER30642,ER30643,ER30644,ER30645,ER30653,ER30657,ER30659,V19001,V19003,V19098,ER30689,ER30690,ER30691,ER30692,ER30699,ER30703,V20301,V20303,V20398,ER30733,ER30734,ER30735,ER30736,ER30744,ER30748,V21601,V21603,ER30806,ER30807,ER30808,ER30809,ER30816,ER30820,ER2001,ER4157,ER33101,ER33102,ER33103,ER33104,ER33111,ER33115,ER5001,ER6997,ER33201,ER33202,ER33203,ER33204,ER33211,ER33215,ER7001,ER9248,ER33301,ER33302,ER33303,ER33304,ER33311,ER33315,ER10001,ER10004,ER33401,ER33402,ER33403,ER33404,ER33411,ER33415,ER13001,ER13005,ER33501,ER33502,ER33503,ER33504,ER33512,ER33516,ER17001,ER17005,ER33601,ER33602,ER33603,ER33604,ER33612,ER33616,ER21001,ER21004,ER33701,ER33702,ER33703,ER33704,ER33712,ER33716,ER25001,ER25004,ER33801,ER33802,ER33803,ER33804,ER33813,ER33817,ER33838F,TA050001,TA050189,TA050953,ER36001,ER36004,ER33901,ER33902,ER33903,ER33904,ER33913,ER33917,ER33938F,TA070001,TA070207,TA070934,ER42001,ER42004,ER34001,ER34002,ER34003,ER34004,ER34016,ER34020,ER34032D,TA090001,TA090222,TA090998,ER47301,ER47304,ER34101,ER34102,ER34103,ER34104,ER34116,ER34119,ER34144D,TA110001,TA110223,TA111140,ER53001,ER53004,ER34201,ER34202,ER34203,ER34204,ER34216,ER34230,ER34251D,TA130001,TA130222,TA131244,ER60001,ER60004,ER34301,ER34302,ER34303,ER34305,ER34317,ER34349,ER34401D,TA150001,TA150214,TA151304,ER66001,ER66004,ER34501,ER34502,ER34503,ER34504,ER34516,ER34548,ER34639,TA170001,TA170204,TA171991,ER72001,ER72004,ER34701,ER34702,ER34703,ER34704,ER34716,ER34752,ER34848,TA190001,TA190257,TA192198
1,,,,,,,,1.0,3,2799,33,0,0,2,0,0,9999,2,3.0,22.0,2.0,6942,0,0,0,0,0,0,3.0,22.0,2.0,7601,0,0,0,0,0,4.0,22.0,2.0,6251,0,0,0,0,0,4.0,22.0,253,0,0,0,0,0,6.0,27.0,6978,0,0,0,0,0,6.0,27.0,5850,0,0,0,0,0,6.0,27.0,7406,0,0,0,0,0,7.0,27.0,2928,0,0,0,0,0,8.0,27.0,4460,0,0,0,0,0,6.0,27.0,4826,5,30,1,0,0,8.0,27.0,4456,5,30,3,0,0,6.0,27.0,3237,5,30,5,0,0,0,,,,7.0,27.0,2904,5,30,7,0,0,0,,,,5.0,27.0,7604,5,30,9,0,0,0,,,,5.0,27.0,6729,5,30,11,0,0,0,,,,3.0,27.0,6841,4,30,13,0,0,0,,,,1.0,27.0,7568,3,30,15,0,0,0,,,,2.0,27.0,1455,3,30,17,1,10,1500,,,,1.0,27.0,2315,51,30,19,0,0,0,2.0,4010.0,0.0
4,1.0,1.0,1.0,1.0,,,,,3,2800,35,5,0,2,2,1,2008,4,3.0,14.0,4.0,2949,4,30,5,0,0,0,3.0,14.0,4.0,1003,4,30,6,0,0,4.0,14.0,4.0,5450,4,30,7,0,0,4.0,14.0,2444,4,30,8,0,0,6.0,19.0,6984,4,30,9,0,0,6.0,19.0,8371,4,30,10,0,0,6.0,19.0,6847,4,30,11,0,0,7.0,19.0,2071,4,30,12,0,0,8.0,19.0,1456,4,30,14,0,0,6.0,19.0,5511,3,30,16,7,11,8.0,19.0,494,3,30,18,1,11,6.0,19.0,5488,3,30,20,7,14,3000,5.0,360.0,0.0,7.0,19.0,6874,2,22,22,1,14,0,4.0,350.0,0.0,5.0,19.0,2716,2,20,24,1,14,0,3.0,350.0,0.0,5.0,19.0,5702,2,20,26,1,14,0,2.0,350.0,0.0,3.0,19.0,5256,2,20,28,1,15,0,,,,1.0,19.0,7842,1,10,30,1,15,0,,,,2.0,19.0,7840,1,10,32,1,15,0,,,,1.0,19.0,6483,1,10,34,1,15,0,,,
5,1.0,1.0,1.0,1.0,1.0,,,,3,2801,35,5,0,2,1,0,9999,2,3.0,12.0,5.0,1474,5,30,3,0,0,0,3.0,12.0,5.0,3078,5,30,4,0,0,4.0,12.0,5.0,834,5,30,5,0,0,4.0,12.0,2839,5,30,6,0,0,6.0,17.0,12576,5,30,7,0,0,6.0,17.0,5409,5,30,8,0,0,6.0,17.0,6396,5,30,9,0,0,7.0,17.0,839,5,30,10,0,0,8.0,17.0,1931,5,30,12,0,0,6.0,17.0,3941,5,30,14,0,0,8.0,17.0,3933,5,30,16,7,10,6.0,17.0,2614,4,30,18,7,11,2400,5.0,472.0,0.0,7.0,17.0,2329,51,30,20,0,0,0,4.0,461.0,0.0,5.0,17.0,153,51,30,22,0,0,0,3.0,472.0,0.0,5.0,17.0,3220,51,30,24,0,0,0,2.0,313.0,0.0,3.0,17.0,1083,3,30,26,1,16,48000,2.0,313.0,0.0,1.0,17.0,4889,3,30,28,1,16,56000,,,,2.0,17.0,9076,1,10,31,1,17,0,,,,1.0,17.0,7996,1,10,32,1,17,0,,,
4,1.0,1.0,1.0,1.0,,,,,3,2801,179,0,0,2,3,1,2015,1,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,6.0,19.0,15275,6,33,9,0,0,6.0,19.0,5499,6,33,10,0,0,6.0,19.0,7522,6,33,11,0,0,7.0,19.0,2070,6,33,12,0,0,8.0,19.0,3870,4,33,14,0,0,6.0,19.0,5458,3,33,16,7,10,8.0,19.0,5693,3,33,18,3,12,6.0,19.0,7250,1,10,20,1,14,0,5.0,360.0,0.0,7.0,19.0,1551,1,10,22,1,14,0,4.0,350.0,0.0,5.0,19.0,195,1,10,24,1,15,0,3.0,313.0,0.0,5.0,19.0,1984,2,22,26,1,14,0,2.0,313.0,0.0,3.0,19.0,5559,2,22,28,1,14,0,,,,1.0,19.0,8692,2,20,31,1,14,0,,,,2.0,19.0,8857,2,20,32,1,14,0,,,,1.0,19.0,8201,2,20,34,1,14,0,,,
5,,,1.0,1.0,1.0,1.0,1.0,,3,2807,31,5,0,2,0,0,9999,2,3.0,26.0,4.0,2296,4,30,1,0,0,0,3.0,26.0,4.0,2002,4,30,1,0,0,4.0,26.0,4.0,6842,4,30,2,0,0,4.0,26.0,3966,4,30,4,0,0,6.0,31.0,4654,4,30,5,0,0,6.0,31.0,4431,4,30,5,0,0,6.0,31.0,7482,4,30,6,0,0,7.0,31.0,6030,4,30,7,0,0,8.0,31.0,4476,4,30,9,0,0,6.0,31.0,4335,4,30,11,0,0,8.0,31.0,6265,4,30,13,0,0,6.0,31.0,4981,4,30,15,0,0,2500,,,,7.0,31.0,4768,4,30,17,7,11,2500,,,,5.0,31.0,7348,4,30,19,7,13,10189,3.0,341.0,0.0,5.0,31.0,5258,51,30,21,7,13,8500,2.0,362.0,0.0,3.0,31.0,8707,1,10,24,1,15,0,2.0,362.0,0.0,1.0,31.0,5241,1,10,25,1,15,0,2.0,362.0,0.0,2.0,31.0,6636,1,10,27,1,15,0,2.0,3620.0,0.0,1.0,31.0,8164,2,22,30,1,15,0,,,
3,1.0,,,1.0,1.0,,,,3,2816,33,5,0,2,3,1,2008,1,3.0,4.0,3.0,2971,3,30,2,0,0,0,3.0,4.0,3.0,5642,3,30,3,0,0,4.0,4.0,3.0,504,3,30,4,0,0,4.0,4.0,5477,3,30,5,0,0,6.0,6.0,3026,3,30,6,0,0,6.0,6.0,3600,3,30,7,0,0,6.0,6.0,6824,3,30,8,0,0,7.0,6.0,471,3,30,9,0,0,8.0,6.0,5485,3,30,11,0,0,6.0,6.0,2194,3,30,13,0,0,8.0,6.0,4693,3,30,15,0,0,6.0,6.0,4384,3,30,17,7,11,0,5.0,443.0,0.0,7.0,6.0,6849,3,30,19,1,13,12500,,,,5.0,6.0,6168,3,30,21,1,12,12000,,,,5.0,6.0,6282,2,20,23,1,13,0,2.0,570.0,0.0,3.0,6.0,6373,2,20,25,6,13,0,2.0,0.0,0.0,1.0,6.0,2808,2,20,27,7,13,0,,,,2.0,6.0,6781,2,20,29,6,13,0,,,,1.0,6.0,775,2,20,31,6,13,0,,,
5,1.0,1.0,1.0,1.0,1.0,,,,3,2831,32,5,0,2,1,1,2004,4,3.0,9.0,3.0,1034,3,30,3,0,0,0,3.0,23.0,3.0,1885,3,30,4,0,0,4.0,23.0,4.0,7951,3,30,5,0,0,4.0,23.0,4375,3,30,6,0,0,6.0,12.0,7001,3,30,7,0,0,6.0,12.0,2254,3,30,7,0,0,6.0,12.0,5431,3,30,9,0,0,7.0,12.0,1440,3,30,9,0,0,8.0,12.0,3636,3,30,12,0,0,6.0,12.0,1814,3,30,14,0,0,8.0,12.0,7351,3,30,16,7,10,6.0,6.0,6493,2,20,18,1,12,0,5.0,472.0,0.0,7.0,17.0,7680,1,10,20,6,12,0,4.0,452.0,0.0,5.0,48.0,8643,2,20,22,6,12,0,3.0,0.0,0.0,5.0,12.0,8020,1,10,24,3,12,0,2.0,0.0,0.0,3.0,12.0,4197,1,10,26,3,12,0,2.0,460.0,0.0,,,0,0,0,0,0,0,0,,,,2.0,12.0,3958,5,30,29,1,9,2000,,,,1.0,12.0,5787,2,22,32,1,99,0,,,
2,,,,,,,1.0,1.0,3,2835,32,0,0,2,0,0,9999,2,3.0,0.0,2.0,5514,0,0,0,0,0,0,3.0,0.0,2.0,5960,0,0,0,0,0,4.0,21.0,2.0,326,0,0,0,0,0,4.0,21.0,1325,0,0,0,0,0,6.0,26.0,4656,0,0,0,0,0,6.0,26.0,1928,0,0,0,0,0,6.0,26.0,1694,0,0,0,0,0,7.0,26.0,1915,0,0,0,0,0,8.0,26.0,2118,5,30,1,0,0,6.0,26.0,6195,5,30,3,0,0,8.0,26.0,2844,5,30,5,0,0,6.0,26.0,3431,5,30,7,0,0,0,,,,7.0,26.0,2792,5,30,9,0,0,0,,,,5.0,26.0,4668,5,30,11,0,0,0,,,,5.0,26.0,2452,5,30,13,0,0,0,,,,3.0,26.0,7118,4,30,15,0,0,400,,,,1.0,26.0,7033,52,30,18,1,12,2300,,,,2.0,26.0,9286,51,30,20,0,0,0,2.0,4760.0,0.0,1.0,26.0,946,51,33,21,0,0,0,2.0,7800.0,0.0
1,,,,,,,,1.0,3,2838,34,0,0,2,0,0,9999,2,3.0,5.0,4.0,1611,0,0,0,0,0,0,3.0,5.0,4.0,7245,0,0,0,0,0,4.0,5.0,3.0,2575,0,0,0,0,0,4.0,5.0,8111,0,0,0,0,0,6.0,8.0,7004,0,0,0,0,0,6.0,8.0,1497,0,0,0,0,0,6.0,8.0,5742,0,0,0,0,0,7.0,8.0,4684,0,0,0,0,0,8.0,8.0,3418,0,0,0,0,0,6.0,8.0,1526,0,0,0,0,0,8.0,8.0,4467,3,30,1,0,0,6.0,8.0,2609,3,30,3,0,0,0,,,,7.0,8.0,5348,3,30,5,0,0,0,,,,5.0,8.0,3204,3,30,7,0,0,0,,,,5.0,8.0,3273,3,30,9,0,0,0,,,,3.0,8.0,5517,3,30,11,0,0,0,,,,1.0,8.0,7377,3,30,13,0,0,0,,,,,,0,0,0,0,0,0,0,,,,1.0,8.0,2741,3,30,17,1,13,3000,2.0,0.0,0.0
1,,,,,,,,1.0,3,2845,40,0,0,2,0,0,9999,2,3.0,4.0,4.0,4451,0,0,0,0,0,0,3.0,4.0,4.0,5117,0,0,0,0,0,4.0,4.0,4.0,2791,0,0,0,0,0,4.0,4.0,5871,0,0,0,0,0,6.0,6.0,12586,0,0,0,0,0,6.0,6.0,2824,0,0,0,0,0,6.0,6.0,2298,0,0,0,0,0,7.0,6.0,2832,0,0,0,0,0,8.0,6.0,4950,0,0,0,0,0,6.0,6.0,6894,5,60,1,0,0,8.0,6.0,7305,5,60,3,0,0,6.0,6.0,5900,72,60,4,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,6.0,2952,4,60,10,0,0,0,,,,3.0,6.0,8116,2,30,13,0,0,0,,,,1.0,6.0,8785,4,60,15,0,0,0,,,,2.0,6.0,7188,4,60,17,3,11,0,,,,1.0,6.0,6235,1,10,18,1,12,0,2.0,4720.0,0.0
5,,,,1.0,1.0,1.0,1.0,1.0,3,2846,177,0,0,2,0,1,2017,1,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,31.0,8624,4,30,1,0,0,6.0,36.0,12588,4,30,1,0,0,6.0,36.0,5348,4,30,1,0,0,6.0,36.0,5635,4,30,2,0,0,7.0,36.0,3686,4,30,3,0,0,8.0,36.0,5285,3,30,5,0,0,6.0,36.0,3963,4,30,7,0,0,8.0,36.0,4913,4,30,9,0,0,6.0,36.0,7683,4,30,12,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,36.0,8575,3,30,16,7,10,0,,,,5.0,36.0,1358,3,30,17,7,11,0,2.0,476.0,0.0,3.0,36.0,5335,2,30,19,1,12,18200,2.0,360.0,0.0,1.0,36.0,7283,1,10,22,1,12,0,2.0,360.0,0.0,2.0,36.0,3132,2,20,23,1,12,0,2.0,3600.0,0.0,1.0,36.0,1755,2,20,25,1,12,0,2.0,3600.0,0.0
2,,,1.0,1.0,,,,,3,2848,39,5,0,2,1,0,9999,2,3.0,10.0,3.0,2658,3,30,1,0,0,0,3.0,10.0,3.0,2976,3,30,1,0,0,4.0,10.0,3.0,2586,3,30,2,0,0,4.0,10.0,4719,3,30,3,0,0,6.0,13.0,7022,3,30,4,0,0,6.0,13.0,8651,3,30,5,0,0,6.0,13.0,4171,3,30,6,0,0,7.0,13.0,459,3,30,7,0,0,8.0,13.0,1768,3,30,9,0,0,6.0,13.0,1425,3,30,11,0,0,8.0,13.0,3588,3,30,13,0,0,6.0,13.0,2893,3,30,15,0,0,0,,,,7.0,13.0,1376,2,30,17,6,10,0,,,,5.0,13.0,2176,2,30,19,7,12,0,3.0,472.0,0.0,5.0,13.0,3859,2,30,21,1,12,0,2.0,413.0,0.0,3.0,13.0,540,71,30,23,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
1,,,,1.0,,,,,3,2848,40,5,0,2,0,0,9999,2,3.0,10.0,3.0,2658,0,0,0,0,0,0,3.0,10.0,3.0,2976,0,0,0,0,0,4.0,10.0,3.0,2586,0,0,0,0,0,4.0,10.0,4719,4,30,1,0,0,6.0,13.0,7022,4,30,1,0,0,6.0,13.0,8651,4,30,2,0,0,6.0,13.0,4171,4,30,3,0,0,7.0,13.0,459,4,30,3,0,0,8.0,13.0,1768,4,30,6,0,0,6.0,13.0,1425,4,30,8,0,0,8.0,13.0,3588,4,30,10,0,0,6.0,13.0,2893,4,30,12,0,0,0,,,,7.0,13.0,1376,3,30,14,0,0,0,,,,5.0,13.0,2176,3,30,16,1,10,1100,,,,5.0,13.0,3859,3,30,18,7,11,8516,2.0,472.0,0.0,3.0,13.0,540,3,33,20,3,12,0,,,,1.0,13.0,7281,3,33,22,9,99,0,,,,2.0,13.0,9084,71,33,24,0,0,0,,,,,,0,0,0,0,0,0,0,,,
2,,,,,,,1.0,1.0,3,2848,44,0,0,2,0,0,9999,2,3.0,10.0,5.0,5360,0,0,0,0,0,0,3.0,10.0,4.0,3537,0,0,0,0,0,4.0,10.0,4.0,2872,0,0,0,0,0,4.0,10.0,3931,0,0,0,0,0,6.0,13.0,7021,0,0,0,0,0,6.0,13.0,8650,0,0,0,0,0,6.0,13.0,4388,0,0,0,0,0,7.0,13.0,3807,0,0,0,0,0,8.0,13.0,2012,5,60,1,0,0,6.0,13.0,1694,5,60,2,0,0,8.0,13.0,3032,5,60,4,0,0,6.0,13.0,6121,3,30,6,0,0,0,,,,7.0,13.0,2419,3,30,8,0,0,0,,,,5.0,13.0,2295,3,30,10,0,0,0,,,,5.0,13.0,7240,3,30,12,0,0,0,,,,,,0,0,0,0,0,0,0,,,,1.0,13.0,1910,3,30,16,7,9,0,,,,2.0,13.0,7138,2,30,18,1,12,12557,2.0,4720.0,0.0,1.0,13.0,9001,2,30,20,7,14,5000,2.0,5240.0,0.0
4,1.0,1.0,1.0,1.0,,,,,3,2848,175,5,0,2,3,1,2005,1,3.0,10.0,4.0,2034,4,30,5,0,0,0,3.0,10.0,1.0,3232,73,30,6,0,0,4.0,10.0,4.0,8112,4,30,7,0,0,4.0,10.0,5152,4,30,8,0,0,6.0,13.0,7016,3,30,9,0,0,6.0,13.0,9536,3,30,10,0,0,6.0,13.0,8344,3,30,11,0,0,7.0,13.0,4178,3,30,12,0,0,8.0,13.0,3868,4,35,14,0,0,6.0,13.0,1998,4,33,16,7,9,8.0,13.0,3665,4,33,18,1,11,6.0,13.0,4352,3,33,20,1,12,5000,5.0,961.0,0.0,7.0,13.0,7238,2,20,22,1,12,0,4.0,780.0,0.0,5.0,13.0,2695,2,20,24,6,12,0,3.0,964.0,0.0,5.0,13.0,3619,2,20,26,1,12,0,2.0,403.0,0.0,3.0,13.0,207,2,20,28,1,12,0,,,,1.0,13.0,5879,2,20,30,1,12,0,,,,2.0,13.0,8262,2,20,32,1,12,0,,,,1.0,13.0,4700,2,20,34,1,12,0,,,
5,1.0,1.0,1.0,1.0,1.0,,,,3,2848,179,5,0,2,4,0,9999,2,3.0,10.0,6.0,2598,5,30,4,0,0,0,3.0,10.0,1.0,3473,74,30,5,0,0,,,,0,0,0,0,0,0,4.0,10.0,8862,4,30,7,0,0,6.0,13.0,7023,4,30,8,0,0,6.0,13.0,8652,4,30,9,0,0,6.0,13.0,4389,4,30,10,0,0,7.0,13.0,4025,4,30,11,0,0,8.0,13.0,2159,4,30,13,0,0,6.0,13.0,1490,3,30,15,0,0,8.0,13.0,5564,3,30,17,7,11,6.0,13.0,5548,3,30,19,6,12,5265,5.0,0.0,0.0,7.0,13.0,3027,1,10,21,1,12,0,4.0,423.0,0.0,5.0,13.0,1450,1,10,23,3,12,0,3.0,0.0,0.0,5.0,13.0,3516,1,10,25,3,12,0,2.0,423.0,0.0,3.0,13.0,422,1,10,27,3,12,0,2.0,422.0,0.0,1.0,13.0,4865,1,10,29,1,12,0,,,,2.0,13.0,6088,1,10,31,1,12,0,,,,1.0,13.0,6022,1,10,33,1,12,0,,,
5,1.0,1.0,1.0,1.0,1.0,,,,3,2849,31,5,0,2,1,2,2004,4,3.0,9.0,4.0,5047,4,30,4,0,0,0,3.0,9.0,4.0,903,4,30,5,0,0,4.0,9.0,5.0,6295,4,30,6,0,0,4.0,9.0,631,4,30,7,0,0,6.0,12.0,4658,4,30,8,0,0,6.0,12.0,1764,4,30,9,0,0,6.0,12.0,2647,4,30,10,0,0,7.0,12.0,3425,4,30,11,0,0,8.0,12.0,231,4,30,13,0,0,6.0,12.0,391,4,30,15,0,0,8.0,12.0,7382,2,30,17,1,12,6.0,12.0,4553,2,20,19,1,12,0,5.0,41.0,0.0,7.0,12.0,1038,2,20,21,1,12,0,4.0,586.0,0.0,5.0,12.0,549,2,20,23,1,12,0,3.0,41.0,0.0,5.0,12.0,4866,1,10,25,1,12,0,2.0,474.0,0.0,3.0,12.0,2313,1,10,27,1,12,0,2.0,474.0,0.0,1.0,12.0,6747,1,10,29,1,12,0,,,,2.0,12.0,7707,1,10,31,1,12,0,,,,1.0,12.0,3820,1,10,33,1,12,0,,,
1,,,,1.0,,,,,3,2849,32,5,0,2,0,0,9999,2,3.0,9.0,4.0,5047,0,0,0,0,0,0,3.0,9.0,4.0,903,0,0,0,0,0,4.0,9.0,5.0,6295,5,30,1,0,0,4.0,9.0,631,5,30,1,0,0,6.0,12.0,4658,5,30,2,0,0,6.0,12.0,1764,5,30,3,0,0,6.0,12.0,2647,5,30,4,0,0,7.0,12.0,3425,5,30,5,0,0,8.0,12.0,231,5,30,7,0,0,6.0,12.0,391,5,30,9,0,0,8.0,12.0,7206,3,30,11,0,0,6.0,12.0,4089,3,35,13,0,0,0,,,,7.0,12.0,1670,3,35,15,0,0,0,,,,5.0,12.0,120,3,35,17,1,10,1841,,,,5.0,12.0,6632,3,35,19,1,13,1500,2.0,962.0,0.0,3.0,12.0,1035,3,35,21,1,13,6717,,,,1.0,12.0,3919,3,35,23,1,15,1300,,,,2.0,12.0,6295,3,35,25,1,15,10116,,,,1.0,12.0,3656,51,35,27,0,0,0,,,
4,1.0,1.0,1.0,1.0,,,,,3,2851,31,5,0,2,2,2,9998,4,3.0,21.0,4.0,652,4,30,6,0,0,0,3.0,21.0,4.0,1427,4,30,7,0,0,4.0,21.0,4.0,2061,4,30,8,0,0,4.0,21.0,5244,4,30,9,0,0,6.0,26.0,7024,4,30,10,0,0,6.0,26.0,530,4,30,10,0,0,6.0,26.0,1036,4,30,11,0,0,7.0,26.0,1397,4,30,12,0,0,8.0,26.0,1495,4,30,15,0,0,6.0,26.0,4207,4,30,17,1,11,8.0,26.0,1622,52,30,19,7,12,6.0,26.0,3240,52,30,21,0,0,0,5.0,415.0,0.0,7.0,26.0,3688,1,10,23,1,16,0,4.0,62.0,0.0,5.0,26.0,2777,1,10,25,1,16,0,3.0,980.0,0.0,5.0,13.0,4540,1,10,27,1,16,0,2.0,980.0,0.0,3.0,26.0,4196,1,10,29,7,16,0,,,,1.0,26.0,5071,1,10,31,1,17,0,,,,2.0,26.0,1459,1,10,33,1,17,0,,,,1.0,26.0,8868,1,10,35,1,17,0,,,
4,1.0,1.0,1.0,1.0,,,,,3,2851,32,5,0,2,2,1,2005,1,3.0,21.0,5.0,1559,4,30,4,0,0,0,3.0,21.0,5.0,7426,4,30,5,0,0,4.0,21.0,5.0,3088,4,30,6,0,0,4.0,21.0,5807,4,30,7,0,0,6.0,26.0,7027,4,30,8,0,0,6.0,26.0,3172,4,30,9,0,0,6.0,26.0,1158,4,30,10,0,0,7.0,26.0,1400,4,30,11,0,0,8.0,26.0,6935,4,30,14,0,0,6.0,26.0,4628,3,30,15,0,0,8.0,26.0,1397,3,30,17,1,11,6.0,26.0,5652,1,10,19,3,12,0,5.0,470.0,0.0,7.0,26.0,2017,2,20,21,1,12,0,4.0,470.0,0.0,5.0,26.0,2916,2,20,23,1,12,0,3.0,360.0,0.0,5.0,26.0,492,2,20,25,1,12,0,2.0,461.0,0.0,3.0,26.0,5754,2,20,27,1,12,0,,,,1.0,26.0,6919,2,20,29,1,12,0,,,,2.0,26.0,2155,2,20,31,1,12,0,,,,1.0,26.0,8485,2,20,33,1,12,0,,,
1,,1.0,,,,,,,3,2851,33,5,0,2,0,0,9999,2,3.0,21.0,5.0,1559,5,30,2,0,0,0,3.0,21.0,5.0,7426,5,30,3,0,0,4.0,21.0,5.0,3088,5,30,4,0,0,4.0,21.0,5807,5,30,5,0,0,6.0,26.0,7027,5,30,6,0,0,6.0,26.0,3172,5,30,7,0,0,6.0,26.0,1158,5,30,7,0,0,7.0,26.0,1400,5,30,9,0,0,8.0,26.0,6935,5,30,11,0,0,6.0,26.0,4628,4,30,13,0,0,8.0,26.0,1397,4,30,15,0,0,6.0,26.0,3119,3,30,17,7,11,0,,,,7.0,26.0,122,3,30,19,1,12,12000,4.0,461.0,0.0,5.0,28.0,2412,3,30,21,1,12,12000,,,,5.0,26.0,8653,2,22,23,1,12,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
4,,,,,1.0,1.0,1.0,1.0,3,2851,34,0,0,2,0,0,9999,2,3.0,21.0,1.0,1297,0,0,0,0,0,0,3.0,21.0,1.0,4371,0,0,0,0,0,4.0,21.0,1.0,3016,0,0,0,0,0,4.0,21.0,5534,0,0,0,0,0,6.0,26.0,7026,3,30,1,0,0,6.0,26.0,525,3,30,1,0,0,6.0,26.0,2570,3,30,1,0,0,7.0,26.0,1399,3,30,2,0,0,8.0,26.0,4700,3,30,5,0,0,6.0,26.0,4627,3,30,7,0,0,8.0,26.0,1191,2,30,9,0,0,6.0,26.0,3230,2,30,11,0,0,0,,,,7.0,26.0,1212,2,30,12,0,0,0,,,,5.0,26.0,1581,2,30,15,0,0,0,,,,5.0,26.0,213,2,30,16,3,10,0,,,,3.0,26.0,2776,2,30,19,1,13,1900,2.0,411.0,0.0,1.0,26.0,1397,3,33,20,1,14,4000,2.0,476.0,0.0,2.0,26.0,1362,3,33,23,1,16,6000,2.0,4760.0,0.0,1.0,26.0,7247,2,22,25,1,17,0,2.0,4110.0,0.0
5,,,,1.0,1.0,1.0,1.0,1.0,3,2852,46,5,0,2,1,1,2015,1,3.0,21.0,3.0,202,0,0,0,0,0,0,3.0,21.0,3.0,1726,0,0,0,0,0,4.0,21.0,4.0,4067,4,30,1,0,0,4.0,21.0,2943,4,30,1,0,0,6.0,26.0,12594,4,30,2,0,0,6.0,26.0,3983,4,30,3,0,0,6.0,26.0,1495,4,30,4,0,0,7.0,26.0,715,4,30,5,0,0,8.0,26.0,1342,4,30,7,0,0,6.0,26.0,4008,4,33,9,0,0,8.0,26.0,3978,4,33,11,0,0,6.0,26.0,6505,4,33,13,0,0,0,,,,7.0,26.0,1207,4,33,15,0,0,0,,,,5.0,22.0,5660,3,33,17,7,11,671,,,,5.0,26.0,1013,2,30,19,3,12,5400,2.0,460.0,0.0,3.0,26.0,3989,3,35,21,1,13,8000,2.0,230.0,0.0,1.0,26.0,5968,2,22,23,1,15,0,2.0,422.0,0.0,2.0,26.0,6421,2,20,25,6,15,0,2.0,0.0,0.0,1.0,26.0,7181,2,20,27,6,15,0,2.0,0.0,0.0
4,,,,,1.0,1.0,1.0,1.0,3,2852,49,0,0,2,1,0,9999,2,3.0,21.0,6.0,447,0,0,0,0,0,0,3.0,21.0,6.0,3713,0,0,0,0,0,4.0,21.0,6.0,6679,0,0,0,0,0,4.0,21.0,2718,0,0,0,0,0,6.0,26.0,16455,6,30,1,0,0,6.0,26.0,2218,6,30,1,0,0,6.0,26.0,703,6,30,2,0,0,7.0,26.0,2525,6,30,3,0,0,8.0,26.0,1171,6,30,5,0,0,6.0,26.0,2227,4,30,7,0,0,8.0,26.0,4486,4,30,9,0,0,6.0,26.0,4316,5,33,11,0,0,0,,,,7.0,26.0,2149,4,33,13,0,0,0,,,,5.0,26.0,6130,4,33,15,0,0,0,,,,5.0,26.0,298,4,33,17,7,10,0,,,,3.0,26.0,5282,3,33,19,8,12,0,2.0,460.0,0.0,1.0,26.0,4714,3,33,21,3,12,0,2.0,423.0,0.0,2.0,26.0,5858,3,33,23,3,12,0,2.0,4600.0,0.0,1.0,26.0,7521,3,33,25,3,12,0,2.0,0.0,0.0
4,,,,,1.0,1.0,1.0,1.0,3,2852,52,0,0,2,0,0,9999,2,3.0,21.0,3.0,477,0,0,0,0,0,0,3.0,21.0,3.0,1725,0,0,0,0,0,4.0,21.0,3.0,3665,0,0,0,0,0,4.0,21.0,2144,0,0,0,0,0,6.0,26.0,12592,0,0,0,0,0,6.0,18.0,3689,0,0,0,0,0,6.0,26.0,2024,3,30,1,0,0,7.0,26.0,709,3,30,1,0,0,8.0,26.0,1172,3,30,3,0,0,6.0,26.0,2679,3,30,5,0,0,8.0,26.0,614,3,30,7,0,0,6.0,26.0,4709,3,30,9,0,0,0,,,,7.0,26.0,7913,3,30,12,0,0,0,,,,5.0,26.0,4867,3,30,13,0,0,1200,,,,5.0,26.0,1973,3,30,15,0,0,0,,,,3.0,26.0,5532,3,30,17,1,12,5000,2.0,411.0,0.0,1.0,26.0,5830,2,22,19,1,13,0,2.0,461.0,0.0,2.0,26.0,5618,2,22,21,1,14,0,2.0,3600.0,0.0,1.0,26.0,6233,2,22,23,1,14,0,2.0,4010.0,0.0
