# Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR
2,2,19,21,1,12,13
0,2,4,19,6,12,13
2,2,4,18,6,11,13
0,2,19,12,0,0,13
0,2,12,11,0,0,13
0,2,0,0,0,0,13
0,2,49,18,1,12,13
0,2,0,0,0,0,13
2,1,48,27,1,17,13
0,2,53,14,0,0,13
1,2,39,29,1,13,13
3,4,39,26,1,11,13
3,1,39,25,6,12,13
0,2,40,22,1,12,13
1,2,40,21,7,14,13
0,2,40,19,7,13,13
0,2,40,14,0,0,13
0,2,24,11,0,0,13
1,2,39,17,7,10,13
0,2,39,13,0,0,13
0,2,39,12,0,0,13
2,2,5,21,1,12,13
0,2,51,17,7,9,13
0,2,51,11,0,0,13
0,1,47,25,1,14,13
2,1,12,24,1,9,13
0,2,41,13,0,0,13
4,2,42,26,1,12,13
0,5,42,16,7,10,13
0,2,4,11,0,0,13
0,2,18,23,0,0,13
0,2,18,20,1,13,13
2,1,18,26,3,12,13
0,1,18,22,1,14,13
1,2,18,17,7,11,13
1,1,37,28,1,17,13
0,2,13,25,0,0,13
0,2,9,24,1,16,13
0,2,25,22,0,0,13
0,2,13,16,7,9,13
1,1,12,22,1,15,13
0,2,36,21,0,0,13
0,2,29,18,7,12,13
2,1,47,29,1,12,13
1,2,47,20,1,13,13
1,2,5,19,1,12,13
0,1,49,16,1,9,13
0,1,49,14,0,0,13
2,1,49,26,1,14,13
0,2,56,23,1,12,13
0,2,49,17,7,10,13
0,2,17,17,7,11,13
2,1,13,26,1,14,13
0,4,12,22,7,16,13
0,2,0,0,0,0,13
3,2,0,0,0,0,13
0,2,6,14,0,0,13
1,2,0,0,0,0,13
0,2,39,11,0,0,13
1,1,31,22,1,14,13
5,4,39,25,1,14,13
3,5,39,21,1,12,13
0,2,39,12,0,0,13
0,2,42,28,0,0,13
1,1,1,25,1,17,13
2,1,28,23,7,17,13
0,1,1,19,7,0,13
0,1,18,19,7,0,13
0,1,39,19,1,13,13
0,2,39,17,1,11,13
0,2,36,16,7,10,13
0,2,12,17,7,10,13
0,2,13,13,0,0,13
0,2,0,0,0,0,13
2,1,51,26,1,16,13
0,5,12,28,1,16,13
0,2,42,17,7,11,13
0,2,42,19,7,0,13
0,2,6,12,0,0,13
0,2,6,13,0,0,13
2,2,40,23,1,12,13
0,2,53,13,0,0,13
0,2,53,28,1,17,13
0,2,53,12,0,0,13
0,2,53,11,0,0,13
0,2,6,11,0,0,13
0,2,53,19,1,12,13
0,2,53,18,1,11,13
0,2,53,16,7,10,13
0,2,53,11,0,0,13
0,2,42,16,1,9,13
0,2,42,14,0,0,13
0,2,42,11,0,0,13
2,1,45,27,1,16,13
0,2,25,23,1,17,13
0,2,25,21,7,16,13
0,2,25,12,0,0,13
0,2,42,15,0,0,13
0,2,5,13,0,0,13
0,2,51,20,7,0,13
3,1,51,25,0,0,13
0,1,44,28,1,17,13
0,2,24,13,0,0,13
0,1,0,22,7,14,13
0,2,36,16,7,10,13
1,2,36,15,0,0,13
0,2,42,13,0,0,13
0,2,42,19,1,13,13
0,2,25,21,7,15,13
2,1,5,26,6,11,13
1,2,5,16,7,10,13
0,2,5,14,0,0,13
0,2,21,12,0,0,13
0,2,5,13,0,0,13
0,1,22,16,7,8,13
0,2,22,16,7,7,13
3,1,39,26,1,14,13
0,2,5,13,0,0,13
6,2,48,22,1,10,13
3,2,48,19,7,11,13
0,2,48,12,0,0,13
2,1,48,21,1,12,13
2,2,48,18,1,0,13
0,2,48,15,0,0,13
0,2,48,12,0,0,13
0,2,48,11,0,0,13
0,2,39,22,1,12,13
0,2,20,13,0,0,13
4,1,46,26,1,12,13
2,3,46,24,1,16,13
3,2,46,23,1,12,13
0,2,31,13,0,0,13
0,2,0,0,0,0,13
0,2,51,17,7,11,13
0,2,51,14,0,0,13
0,2,51,15,0,0,13
0,2,51,14,0,0,13
2,1,25,27,1,17,13
2,1,25,24,1,16,13
0,2,25,17,7,12,13
1,2,17,23,1,15,13
0,2,17,20,7,13,13
0,2,36,25,1,17,13
0,2,17,22,1,0,13
0,2,6,23,1,12,13
2,2,6,16,7,10,13
2,2,32,28,1,12,13
0,1,19,18,1,13,13
3,1,48,26,6,16,13
1,4,6,20,6,12,13
0,1,48,28,1,16,13
0,2,40,14,0,0,13
0,2,5,11,0,0,13
1,1,20,21,1,13,13
0,2,2,16,3,10,13
0,1,29,12,0,0,13
0,2,25,26,3,16,13
4,1,12,28,8,10,13
0,2,27,17,7,11,13
0,2,27,13,0,0,13
2,4,19,28,1,15,13
1,2,17,26,1,16,13
3,1,19,28,1,14,13
0,2,31,24,1,15,13
3,1,6,25,6,13,13
1,4,12,26,3,12,13
0,2,26,15,0,0,13
0,2,8,11,0,0,13
0,2,6,13,0,0,13
0,1,36,19,1,12,13
1,2,13,23,0,0,13
0,2,13,20,3,12,13
0,2,0,0,0,0,13
3,1,13,28,1,12,13
4,2,13,27,3,12,13
1,4,12,27,1,12,13
0,2,12,21,1,13,13
2,4,26,29,7,16,13
2,1,26,27,1,12,13
0,2,0,0,0,0,13
0,2,26,19,1,13,13
1,1,26,21,1,13,13
1,2,26,19,8,12,13
0,2,26,17,1,12,13
0,2,26,16,1,10,13
0,2,29,14,0,0,13
0,2,26,11,0,0,13
0,1,37,18,1,11,13
1,2,22,21,1,13,13
2,2,32,22,1,13,13
0,1,8,19,1,14,13
1,2,5,23,3,12,13
0,2,5,14,0,0,13
0,1,49,25,1,16,13
0,1,8,21,3,13,13
0,2,49,19,0,0,13
0,2,28,13,0,0,13
3,1,12,26,1,12,13
0,2,6,21,0,0,13
0,1,6,25,1,17,13
0,2,18,17,1,10,13
1,1,19,29,1,14,13
2,4,31,25,1,13,13
1,1,19,25,1,16,13
0,2,31,22,1,13,13
0,2,31,13,0,0,13
0,2,31,11,0,0,13
2,1,5,29,1,14,13
0,2,0,0,0,0,13
0,2,29,14,0,0,13
2,1,18,26,1,16,13
0,2,39,18,7,0,13
3,2,12,28,1,12,13
0,2,12,12,0,0,13
0,2,47,18,7,12,13
3,4,17,28,1,15,13
3,2,17,21,3,12,13
0,2,36,18,7,12,13
0,2,36,16,7,10,13
0,2,25,19,1,0,13
2,1,36,27,1,16,13
2,1,36,27,1,13,13
1,1,36,20,1,13,13
0,2,36,25,1,13,13
0,2,36,23,1,16,13
0,2,36,21,0,0,13
0,2,36,17,7,11,13
0,2,36,17,7,11,13
1,2,36,26,1,16,13
0,2,36,21,0,0,13
0,2,36,25,3,11,13
0,1,36,21,7,13,13
0,2,12,13,0,0,13
0,2,17,17,7,11,13
0,2,17,16,7,9,13
1,2,12,24,1,14,13
4,1,17,28,6,8,13
1,1,17,18,1,12,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,1,24,25,1,17,13
0,2,12,17,1,11,13
0,2,12,12,0,0,13
2,1,48,24,7,14,13
0,2,12,19,1,13,13
0,2,12,18,7,12,13
0,2,48,27,1,16,13
0,2,48,19,7,0,13
0,1,48,21,0,0,13
0,2,48,18,7,11,13
3,2,48,24,3,12,13
0,2,24,18,7,11,13
0,2,24,15,0,0,13
2,4,8,28,1,17,13
1,1,53,25,1,17,13
0,1,8,26,1,13,13
0,5,6,27,1,12,13
1,2,49,20,1,12,13
1,2,49,19,1,12,13
0,2,53,19,1,13,13
0,2,0,0,0,0,13
0,2,6,18,7,11,13
0,2,6,23,1,12,13
0,2,6,14,0,0,13
0,2,6,11,0,0,13
0,2,6,21,3,12,13
0,2,6,14,0,0,13
0,1,6,17,7,12,13
0,2,6,11,0,0,13
0,1,6,24,1,16,13
0,2,6,19,7,12,13
0,2,6,19,7,0,13
1,1,6,28,1,17,13
2,5,6,15,0,0,13
0,2,4,19,7,0,13
0,2,6,15,0,0,13
0,2,6,19,1,14,13
0,2,6,17,7,11,13
2,2,35,23,7,13,13
0,1,6,17,7,11,13
0,2,6,19,7,12,13
0,2,6,22,1,16,13
0,2,6,22,7,12,13
0,2,6,19,1,12,13
3,1,48,25,6,14,13
0,2,55,15,0,0,13
0,2,55,12,0,0,13
1,1,55,18,8,12,13
0,2,55,23,5,12,13
2,2,55,21,7,12,13
0,2,55,14,0,0,13
0,2,12,22,7,12,13
0,2,12,27,1,12,13
0,2,12,26,0,0,13
0,2,12,12,0,0,13
2,2,12,16,7,7,13
0,2,48,11,0,0,13
2,1,48,26,1,16,13
0,2,48,23,1,12,13
0,2,48,17,7,10,13
0,2,48,29,5,6,13
0,2,48,16,7,10,13
3,2,48,27,1,13,13
0,2,48,21,1,15,13
0,2,48,12,0,0,13
0,2,4,17,7,10,13
2,2,4,26,3,12,13
0,1,6,25,3,16,13
0,2,6,20,1,14,13
0,2,6,26,0,0,13
0,2,6,14,0,0,13
1,1,6,28,1,16,13
0,2,6,18,3,12,13
0,2,6,21,7,14,13
1,2,6,26,1,17,13
2,2,6,28,1,14,13
0,1,18,21,3,13,13
0,2,6,18,7,12,13
0,2,6,17,7,11,13
2,1,6,20,3,12,13
0,2,6,14,0,0,13
2,2,6,26,6,13,13
0,2,6,21,3,14,13
0,2,6,21,7,14,13
0,2,6,17,7,11,13
0,2,6,11,0,0,13
0,2,6,14,0,0,13
0,2,6,25,3,17,13
3,1,6,28,2,12,13
0,1,6,21,1,15,13
0,2,6,19,7,12,13
0,2,6,17,7,12,13
0,2,6,11,0,0,13
1,2,20,22,1,14,13
2,1,6,26,1,15,13
1,2,6,24,2,0,13
0,2,6,12,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
2,2,0,0,0,0,13
0,2,6,19,7,12,13
0,1,6,28,1,14,13
2,2,6,26,1,11,13
0,2,6,23,1,15,13
0,2,6,23,1,16,13
0,2,13,15,0,0,13
0,2,6,21,7,14,13
2,1,36,20,3,12,13
2,1,36,19,1,12,13
0,2,17,28,7,14,13
0,2,17,23,0,0,13
0,2,17,21,0,0,13
2,1,12,25,1,16,13
0,2,48,13,0,0,13
0,2,6,27,1,12,13
0,2,53,24,1,15,13
0,1,6,24,1,14,13
0,1,6,22,7,14,13
2,1,4,19,3,1,13
3,2,6,26,6,12,13
3,1,6,21,1,13,13
0,1,6,23,1,16,13
0,2,6,21,0,0,13
0,2,34,11,0,0,13
0,2,34,11,0,0,13
0,2,55,19,3,12,13
0,2,55,17,7,10,13
2,1,55,21,1,12,13
0,2,55,18,7,11,13
3,4,55,21,7,12,13
0,2,55,18,7,12,13
0,2,12,16,7,10,13
0,1,12,22,1,12,13
1,2,12,19,1,13,13
0,2,48,19,3,12,13
1,2,48,15,0,0,13
0,2,48,12,0,0,13
1,2,4,18,1,12,13
0,2,0,13,0,0,13
2,2,6,26,3,14,13
2,2,6,22,3,99,13
3,2,6,22,1,13,13
0,1,6,15,0,0,13
2,2,17,20,3,13,13
2,2,6,17,7,10,13
1,2,6,11,0,0,13
0,2,6,15,0,0,13
0,2,6,27,1,17,13
0,2,6,19,1,14,13
0,2,0,0,0,0,13
0,2,6,21,1,12,13
1,2,6,14,0,0,13
0,2,6,14,0,0,13
1,2,20,24,1,12,13
2,1,20,23,3,11,13
0,2,6,12,0,0,13
1,5,6,18,3,14,13
1,2,48,13,0,0,13
0,2,6,13,0,0,13
3,2,6,27,3,12,13
0,2,6,24,1,13,13
1,2,32,14,0,0,13
1,2,32,12,0,0,13
0,2,32,11,0,0,13
0,1,36,24,7,16,13
0,2,36,20,7,14,13
0,2,0,0,0,0,13
0,1,36,22,7,15,13
0,2,24,24,1,13,13
0,2,48,11,0,0,13
2,1,48,20,1,10,13
0,2,48,17,7,10,13
0,2,0,0,0,0,13
0,2,8,12,0,0,13
0,2,6,20,7,15,13
1,1,6,25,1,16,13
0,2,6,13,0,0,13
0,2,12,13,0,0,13
0,2,12,25,3,14,13
2,2,6,25,1,12,13
0,2,6,13,0,0,13
0,2,6,15,0,0,13
0,2,6,11,0,0,13
1,4,6,22,1,13,13
0,2,6,21,1,12,13
0,2,6,17,7,10,13
0,2,6,16,7,9,13
2,2,6,25,7,12,13
0,2,6,20,7,14,13
1,1,6,15,0,0,13
0,2,6,16,7,10,13
0,2,6,13,0,0,13
1,2,18,20,3,11,13
0,2,18,13,0,0,13
0,2,12,15,0,0,13
0,2,6,19,3,12,13
0,2,6,17,0,0,13
0,2,55,18,1,13,13
0,2,6,15,0,0,13
0,2,6,23,1,12,13
0,2,6,16,7,10,13
0,2,51,18,7,0,13
0,2,48,13,0,0,13
0,2,9,23,1,0,13
1,1,4,19,1,12,13
0,2,6,20,7,13,13
0,2,6,15,0,0,13
0,2,6,18,7,11,13
0,2,6,14,0,0,13
2,2,4,22,1,14,13
0,2,4,20,7,13,13
0,2,4,19,7,12,13
0,2,48,11,0,0,13
0,1,6,20,1,14,13
3,1,0,0,0,0,13
2,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
2,2,0,0,0,0,13
0,2,0,0,0,0,13
2,1,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
0,0,0,0,0,0,13
0,2,0,0,0,0,13
1,2,0,0,0,0,13
1,5,0,0,0,0,13
1,2,0,0,0,0,13
0,2,0,0,0,0,13
0,1,0,0,0,0,13
0,2,0,0,0,0,13
2,5,0,0,0,0,13
0,1,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
0,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
3,2,0,0,0,0,13
0,2,0,0,0,0,13
0,1,0,0,0,0,13
0,2,0,0,0,0,13
1,1,0,0,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
2,4,0,0,0,0,13
2,1,0,0,0,0,13
2,2,0,0,0,0,13
0,2,0,0,0,0,13
0,2,17,15,0,0,13
0,2,17,20,3,13,13
4,2,18,22,3,11,13
2,1,17,20,1,12,13
1,2,17,14,0,0,13
0,2,17,13,0,0,13
1,2,0,0,0,0,13
1,2,39,28,1,16,13
1,2,39,17,1,10,13
0,2,39,11,0,0,13
0,1,39,29,1,17,13
3,2,39,20,6,11,13
0,2,39,15,0,0,13
1,2,39,15,0,0,13
0,2,39,12,0,0,13
0,2,39,22,1,14,13
0,2,39,22,0,0,13
3,2,0,0,0,0,13
3,4,39,26,1,13,13
0,2,39,19,1,12,13
0,2,6,24,3,12,13
5,2,24,28,3,11,13
0,2,24,26,1,12,13
0,2,24,22,1,12,13
1,2,24,19,6,9,13
1,2,24,17,7,10,13
0,2,24,11,0,0,13
0,2,24,15,0,0,13
1,2,6,28,1,12,13
1,2,39,24,3,14,13
0,2,39,13,0,0,13
2,2,48,27,1,13,13
0,2,48,26,1,14,13
1,2,39,18,7,12,13
0,2,39,16,7,9,13
0,2,39,22,1,16,13
0,2,39,11,0,0,13
0,2,39,23,1,12,13
3,1,39,22,1,14,13
2,2,39,22,1,13,13
0,1,39,21,1,13,13
0,2,26,20,7,12,13
0,1,39,20,1,14,13
1,2,26,19,7,12,13
0,2,26,15,0,0,13
0,2,26,12,0,0,13
5,2,39,17,7,9,13
5,2,26,29,1,12,13
2,4,26,27,5,14,13
0,2,26,17,7,11,13
0,2,26,13,0,0,13
1,2,26,23,3,12,13
2,2,26,22,1,12,13
2,2,26,18,7,11,13
0,2,26,17,7,11,13
1,2,26,17,3,10,13
3,2,26,13,0,0,13
2,2,26,25,3,12,13
0,2,26,0,0,0,13
0,2,26,23,7,12,13
2,2,26,18,3,12,13
0,2,39,19,0,0,13
3,2,26,24,3,12,13
2,2,26,23,7,12,13
2,2,26,18,3,11,13
1,2,26,18,8,12,13
0,2,26,12,0,0,13
0,2,26,12,0,0,13
3,2,26,20,3,10,13
1,1,26,28,1,16,13
0,2,26,27,1,16,13
1,2,26,26,1,14,13
2,1,26,25,1,12,13
3,2,26,25,1,12,13
0,2,26,19,7,13,13
3,2,26,23,1,14,13
0,2,24,18,7,12,13
0,2,0,0,0,0,13
0,2,48,13,0,0,13
0,2,48,12,0,0,13
1,2,18,16,7,8,13
3,2,45,19,3,11,13
0,2,13,13,0,0,13
0,2,13,28,1,17,13
1,2,13,27,1,17,13
1,1,48,23,1,16,13
2,2,48,26,1,14,13
2,1,48,19,3,11,13
0,2,48,18,7,11,13
2,5,48,17,7,10,13
1,2,48,15,0,0,13
0,2,0,0,0,0,13
2,1,37,22,1,13,13
0,2,29,24,1,10,13
0,2,29,22,1,14,13
1,2,29,19,3,12,13
0,2,29,17,7,10,13
0,2,29,12,0,0,13
0,2,29,0,0,0,13
1,1,13,28,3,17,13
0,2,28,27,3,11,13
4,1,28,22,7,12,13
0,2,12,14,0,0,13
1,5,4,17,1,10,13
0,2,11,11,0,0,13
0,2,11,18,7,11,13
1,2,51,25,1,17,13
1,2,12,17,7,11,13
2,2,12,20,3,11,13
3,1,29,24,1,14,13
0,2,39,15,0,0,13
0,2,48,20,0,0,13
0,2,48,18,7,13,13
0,2,48,17,7,11,13
5,2,51,26,3,9,13
0,2,51,16,3,9,13
2,2,51,14,0,0,13
2,1,37,26,3,10,13
0,2,37,19,7,13,13
1,2,37,17,7,10,13
0,2,37,23,9,0,13
0,2,37,23,1,16,13
0,2,37,17,7,11,13
1,2,37,23,1,12,13
0,2,37,11,0,0,13
5,2,28,28,3,12,13
0,2,28,26,1,11,13
1,2,28,24,8,12,13
1,2,51,23,1,12,13
0,2,51,17,7,11,13
0,2,28,18,7,0,13
1,2,28,16,7,10,13
0,2,28,12,0,0,13
0,2,28,12,0,0,13
0,2,28,13,0,0,13
6,5,32,28,1,16,13
2,1,28,17,3,10,13
0,2,28,11,0,0,13
2,1,48,20,3,12,13
0,1,28,20,1,13,13
3,1,48,25,1,12,13
0,2,48,20,3,12,13
0,2,37,28,1,14,13
0,2,37,23,1,12,13
0,2,37,15,0,0,13
1,2,37,14,0,0,13
0,2,37,16,7,9,13
0,2,37,12,0,0,13
0,2,37,13,0,0,13
0,2,48,18,7,11,13
0,2,24,17,1,11,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
3,5,48,22,1,13,13
0,2,48,14,0,0,13
3,5,48,24,3,13,13
1,2,37,26,1,12,13
0,2,37,19,1,0,13
0,2,37,17,3,10,13
0,2,37,15,0,0,13
0,2,37,13,0,0,13
5,2,37,24,1,14,13
0,2,37,13,0,0,13
0,4,6,23,1,12,13
0,2,39,24,1,12,13
0,2,24,22,1,12,13
0,2,24,16,7,9,13
0,2,24,11,0,0,13
0,1,24,23,3,11,13
0,2,26,17,7,11,13
0,2,32,25,1,15,13
0,2,6,22,3,12,13
2,5,6,22,1,13,13
0,2,6,15,0,0,13
0,4,13,19,1,0,13
1,2,12,23,9,12,13
0,2,45,24,3,12,13
0,2,17,23,1,16,13
1,2,45,18,3,12,13
0,4,6,22,0,0,13
0,0,45,24,1,16,13
0,2,45,23,3,16,13
2,2,45,21,3,12,13
0,2,45,12,0,0,13
5,1,39,26,6,11,13
2,2,45,22,3,12,13
0,1,45,18,1,11,13
0,2,45,15,0,0,13
0,2,45,13,0,0,13
0,2,39,12,0,0,13
0,2,45,13,0,0,13
3,2,39,28,1,12,13
3,2,45,26,3,12,13
1,2,34,23,1,14,13
1,2,13,21,1,13,13
0,2,45,18,7,11,13
0,2,45,26,1,12,13
1,1,45,22,1,12,13
5,1,0,0,0,0,13
1,5,45,23,3,14,13
0,2,45,15,0,0,13
1,2,37,22,3,12,13
0,2,37,12,0,0,13
1,1,51,21,6,13,13
0,2,51,21,1,14,13
2,2,51,18,1,12,13
1,2,37,26,1,16,13
2,1,37,29,1,14,13
1,2,0,0,0,0,13
0,2,28,14,0,0,13
1,2,28,23,1,13,13
1,2,28,22,3,13,13
1,2,28,28,8,15,13
0,2,28,27,1,14,13
1,2,28,24,3,12,13
0,2,1,15,0,0,13
3,2,28,25,1,12,13
1,2,21,26,1,15,13
0,2,28,21,3,12,13
0,2,28,22,1,12,13
0,2,21,16,7,10,13
0,2,22,28,3,15,13
1,2,28,18,7,11,13
0,2,22,14,0,0,13
0,2,28,19,7,13,13
0,2,0,0,0,0,13
2,2,0,0,0,0,13
2,1,6,25,1,13,13
0,2,6,12,0,0,13
1,2,39,22,3,12,13
0,2,0,0,0,0,13
0,2,1,16,7,9,13
2,2,26,22,3,10,13
0,2,26,12,0,0,13
0,2,24,28,1,17,13
3,2,17,25,6,11,13
3,2,17,23,3,11,13
0,2,17,12,0,0,13
2,1,26,23,1,13,13
0,2,26,22,0,0,13
0,2,26,21,1,14,13
0,2,26,16,7,10,13
0,2,47,21,1,12,13
0,2,29,22,1,16,13
0,2,29,16,1,10,13
2,2,11,25,1,10,13
0,2,12,14,0,0,13
2,1,48,26,1,12,13
0,5,48,21,6,12,13
1,2,48,21,3,12,13
0,2,48,13,0,0,13
0,1,48,29,1,12,13
1,4,48,28,3,13,13
2,2,48,16,7,8,13
0,2,48,14,0,0,13
0,2,37,20,0,0,13
4,2,28,23,3,14,13
0,1,28,21,3,10,13
3,4,28,19,7,13,13
0,2,28,18,7,11,13
0,2,28,18,1,13,13
3,2,28,15,0,0,13
0,2,28,15,0,0,13
0,2,28,12,0,0,13
0,2,28,13,0,0,13
0,2,28,12,0,0,13
3,1,28,22,3,11,13
3,2,28,21,1,12,13
0,2,13,12,0,0,13
1,2,24,22,5,8,13
2,2,24,22,1,11,13
1,2,24,22,1,12,13
2,2,24,20,3,11,13
1,2,24,18,3,11,13
1,2,24,28,1,14,13
0,2,24,22,1,12,13
0,2,24,15,0,0,13
0,2,6,15,0,0,13
0,2,6,12,0,0,13
0,2,45,22,1,14,13
2,2,45,22,6,7,13
0,2,45,18,7,10,13
0,2,13,17,7,10,13
0,2,45,15,0,0,13
0,5,45,27,1,15,13
0,2,37,16,7,9,13
0,2,37,12,0,0,13
0,1,37,18,1,12,13
3,2,37,25,1,12,13
0,2,37,12,0,0,13
3,5,37,28,1,16,13
4,1,37,27,1,14,13
0,2,37,19,1,13,13
0,2,37,15,0,0,13
1,1,37,23,1,14,13
1,2,13,21,1,12,13
1,2,45,19,1,12,13
2,2,45,16,7,10,13
0,2,12,22,7,12,13
0,2,12,12,0,0,13
0,2,6,20,1,15,13
2,2,42,25,7,12,13
3,2,13,28,3,12,13
0,2,13,12,0,0,13
0,2,8,25,1,16,13
1,2,45,27,3,12,13
3,2,34,25,3,12,13
0,2,45,15,0,0,13
0,2,45,12,0,0,13
0,2,45,16,7,8,13
0,2,45,23,1,13,13
1,5,37,26,5,12,13
0,2,37,25,1,16,13
0,1,37,25,1,13,13
0,2,37,25,3,13,13
0,2,37,18,1,12,13
1,2,37,23,1,12,13
1,2,37,17,1,10,13
1,2,28,26,1,16,13
1,2,28,25,3,12,13
0,2,28,27,1,16,13
0,2,28,20,0,0,13
2,4,28,19,7,12,13
0,2,28,17,7,11,13
0,2,28,15,0,0,13
2,2,0,0,0,0,13
1,2,28,29,1,10,13
3,2,28,25,1,14,13
2,2,28,18,3,11,13
0,2,28,14,0,0,13
1,2,28,16,3,10,13
0,2,28,12,0,0,13
0,2,28,12,0,0,13
2,2,28,21,1,14,13
0,2,28,24,3,7,13
3,2,28,22,3,12,13
3,2,28,21,3,10,13
1,2,28,20,1,12,13
5,5,28,27,3,12,13
0,2,28,0,0,0,13
0,2,12,13,0,0,13
0,2,48,24,1,16,13
3,2,17,19,3,13,13
1,2,17,22,7,12,13
0,2,17,21,1,13,13
3,2,26,25,1,12,13
0,2,42,22,1,11,13
0,2,34,11,0,0,13
3,2,42,27,3,12,13
4,5,42,24,3,12,13
0,2,37,23,1,12,13
0,2,28,28,1,13,13
3,1,28,29,1,12,13
0,2,28,11,0,0,13
0,2,28,17,7,11,13
1,2,28,27,7,15,13
0,2,48,16,3,9,13
1,1,26,22,1,14,13
0,2,26,22,1,12,13
2,2,47,19,1,12,13
0,2,26,12,0,0,13
4,1,26,26,1,12,13
2,2,26,21,1,13,13
3,2,29,24,1,11,13
0,1,37,23,1,16,13
0,2,29,12,0,0,13
0,2,27,28,1,11,13
2,2,27,19,7,12,13
1,2,27,16,1,9,13
1,2,48,27,3,12,13
0,2,29,20,3,11,13
0,0,29,21,3,0,13
0,2,29,20,3,12,13
0,2,48,17,7,12,13
1,2,29,22,3,14,13
3,2,13,24,3,12,13
2,4,13,19,3,12,13
0,2,24,29,3,12,13
0,2,21,21,1,12,13
1,2,21,23,3,14,13
1,2,48,23,1,12,13
2,4,48,22,1,13,13
3,2,48,28,1,12,13
0,2,48,27,1,16,13
1,2,22,19,8,12,13
0,2,22,18,7,11,13
2,5,18,16,1,10,13
1,2,42,19,9,11,13
1,2,48,20,1,13,13
0,2,48,18,3,12,13
2,1,48,20,3,13,13
1,2,13,28,3,12,13
4,1,13,27,1,14,13
1,1,22,28,1,16,13
0,2,48,22,0,0,13
0,2,48,20,0,0,13
1,2,24,26,1,14,13
2,2,24,22,1,12,13
1,2,24,19,3,12,13
0,2,24,14,0,0,13
2,2,24,20,3,12,13
0,4,42,29,1,16,13
0,2,24,20,6,12,13
0,2,24,16,7,10,13
0,2,24,13,0,0,13
1,2,39,12,0,0,13
0,2,0,0,0,0,13
0,2,0,0,0,0,13
3,2,36,23,3,12,13
0,2,37,18,7,0,13
2,2,29,25,1,14,13
3,2,29,23,3,12,13
0,2,1,11,0,0,13
0,1,37,27,1,16,13
1,4,37,27,1,16,13
2,2,37,23,1,13,13
3,1,13,21,1,12,13
1,2,37,20,3,12,13
2,2,37,18,1,12,13
0,2,37,17,7,11,13
0,2,37,16,7,11,13
3,1,37,28,1,15,13
1,4,13,26,1,17,13
0,2,37,16,7,9,13
1,2,37,13,0,0,13
0,2,45,24,0,0,13
0,2,45,13,0,0,13
0,2,45,23,0,0,13
1,2,45,21,0,0,13
1,2,45,18,3,13,13
1,2,45,27,1,13,13
1,2,45,27,1,16,13
0,2,13,28,1,16,13
1,2,28,17,1,10,13
0,2,28,19,1,13,13
1,1,6,17,7,10,13
0,2,13,22,0,0,13
0,2,13,18,3,12,13
0,2,13,16,7,10,13
0,2,0,0,0,0,13
1,2,13,20,1,11,13
0,2,13,14,0,0,13
0,1,13,22,0,0,13
3,1,28,25,1,14,13
0,2,28,24,1,12,13
1,2,28,14,0,0,13
2,2,28,25,1,12,13
0,2,28,22,3,12,13
2,2,28,18,3,10,13
0,2,28,14,0,0,13
2,2,24,18,7,11,13
2,2,24,25,1,11,13
0,2,39,15,0,0,13
0,2,39,21,1,12,13
0,2,39,19,7,11,13
0,2,48,23,1,16,13
0,1,37,20,1,13,13
2,5,42,27,1,16,13
1,3,42,23,3,13,13
0,2,42,17,7,11,13
0,2,0,0,0,0,13
1,2,0,0,0,0,13
1,2,10,25,1,12,13
0,2,42,22,1,12,13
0,2,42,16,7,9,13
0,2,42,16,7,10,13
3,2,42,24,1,12,13
2,2,29,24,1,12,13
2,2,29,22,1,14,13
1,2,29,17,3,11,13
0,2,29,20,1,13,13
0,2,29,26,5,12,13
0,2,29,23,1,14,13
1,2,29,18,7,11,13
1,2,29,18,3,10,13
0,2,29,16,7,9,13
0,2,0,0,0,0,13
0,2,29,15,0,0,13
